Plot,Site,Reef,TL_id,Taxa,Area,Bleaching,Bleaching_res,Bleaching_minor,Bleaching_major,Bleaching_fully,lat,long,Zone,ubedmean,Date_2022,Date_bleaching,DHW,rugosity_plane,fd_rugosity_plane,slope,Cross_shelf,log_area
OCDA_FR1S_P4,OCDA_FR1S,OCDA,132,Shys,0.001969241,3,1,NA,1,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-2.705701199
OCDA_FR1S_P4,OCDA_FR1S,OCDA,134,Lobo_sp,0.004845381,1,0,0,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-2.31467204
OCDA_FR1S_P4,OCDA_FR1S,OCDA,135,Shys,0.00401176,2,1,1,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-2.396665044
OCDA_FR1S_P4,OCDA_FR1S,OCDA,137,Lobo_sp,0.05158933,1,0,0,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.287440116
OCDA_FR1S_P4,OCDA_FR1S,OCDA,138,Lobo_sp,0.025782318,1,0,0,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.588678037
OCDA_FR1S_P4,OCDA_FR1S,OCDA,141,Shys,0.008825639,5,1,NA,NA,1,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-2.054253831
OCDA_FR1S_P4,OCDA_FR1S,OCDA,204,Adgt,0.001659124,3,1,NA,1,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-2.780121104
OCDA_FR1S_P4,OCDA_FR1S,OCDA,209,Adgt,0.02798153,1,0,0,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.553128543
OCDA_FR1S_P4,OCDA_FR1S,OCDA,212,Adgt,0.01020584,1,0,0,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.991151235
OCDA_FR1S_P4,OCDA_FR1S,OCDA,102,Atab,0.05564175,1,0,0,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.254599222
OCDA_FR1S_P4,OCDA_FR1S,OCDA,114,Lobo_sp,0.02181343,3,1,NA,1,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.661276047
OCDA_FR1S_P4,OCDA_FR1S,OCDA,116,Lobo_sp,0.008196364,1,0,0,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-2.086378758
OCDA_FR1S_P4,OCDA_FR1S,OCDA,155,Lobo_sp,0.005734369,1,0,0,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-2.241514364
OCDA_FR1S_P4,OCDA_FR1S,OCDA,156,Menc,0.024585377,1,0,0,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.609323123
OCDA_FR1S_P4,OCDA_FR1S,OCDA,157,Lobo_sp,0.005164365,3,1,NA,1,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-2.286983034
OCDA_FR1S_P4,OCDA_FR1S,OCDA,206,Plat,0.017505981,2,1,1,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.756813541
OCDA_FR1S_P4,OCDA_FR1S,OCDA,205,Plat,0.031403542,1,0,0,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.503021372
OCDA_FR1S_P4,OCDA_FR1S,OCDA,202,Plat,0.005233402,1,0,0,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-2.281215935
OCDA_FR1S_P4,OCDA_FR1S,OCDA,187,Plat,0.038842677,2,1,1,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.410690842
OCDA_FR1S_P4,OCDA_FR1S,OCDA,176,Plat,0.024842522,3,1,NA,1,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.604804317
OCDA_FR1S_P4,OCDA_FR1S,OCDA,174,Plat,0.026468065,4,1,NA,NA,1,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.577277813
OCDA_FR1S_P4,OCDA_FR1S,OCDA,162,Plat,0.207638108,2,1,1,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-0.682692937
OCDA_FR1S_P4,OCDA_FR1S,OCDA,163,Adgt,0.008475671,4,1,NA,NA,1,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-2.071825914
OCDA_FR1S_P4,OCDA_FR1S,OCDA,166,Acor,0.04345898,3,1,NA,1,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.361920466
OCDA_FR1S_P4,OCDA_FR1S,OCDA,167,Plat,0.061553545,3,1,NA,1,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.210746934
OCDA_FR1S_P4,OCDA_FR1S,OCDA,172,Plat,0.067174703,2,1,1,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.172794248
OCDA_FR1S_P4,OCDA_FR1S,OCDA,170,Acor,0.086609569,4,1,NA,NA,1,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.06243412
OCDA_FR1S_P4,OCDA_FR1S,OCDA,175,Adgt,0.013730252,1,0,0,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.862321489
OCDA_FR1S_P4,OCDA_FR1S,OCDA,177,Adgt,0.011169576,5,1,NA,NA,1,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.951963325
OCDA_FR1S_P4,OCDA_FR1S,OCDA,178,Acor,0.00757267,1,0,0,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-2.120750969
OCDA_FR1S_P4,OCDA_FR1S,OCDA,179,Plat,0.041619447,2,1,1,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.380703698
OCDA_FR1S_P4,OCDA_FR1S,OCDA,180,Gspp,0.002047448,1,0,0,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-2.688787204
OCDA_FR1S_P4,OCDA_FR1S,OCDA,181,Adgt,0.022485056,1,0,0,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.648106035
OCDA_FR1S_P4,OCDA_FR1S,OCDA,182,Acor,0.053055092,2,1,1,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.275272928
OCDA_FR1S_P4,OCDA_FR1S,OCDA,21,Pmas,0.008665167,3,1,NA,1,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-2.062223051
OCDA_FR1S_P4,OCDA_FR1S,OCDA,22,Spis,0.006917069,4,1,NA,NA,1,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-2.160077915
OCDA_FR1S_P4,OCDA_FR1S,OCDA,23,Pver,0.023174038,1,0,0,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.634998285
OCDA_FR1S_P4,OCDA_FR1S,OCDA,24,Spis,0.013978244,3,1,NA,1,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.854547397
OCDA_FR1S_P4,OCDA_FR1S,OCDA,26,Pver,0.038757302,1,0,0,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.411646465
OCDA_FR1S_P4,OCDA_FR1S,OCDA,191,Acor,0.035963654,1,0,0,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.444136189
OCDA_FR1S_P4,OCDA_FR1S,OCDA,192,Acor,0.010206512,1,0,0,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.991122642
OCDA_FR1S_P4,OCDA_FR1S,OCDA,193,Adgt,0.01478015,2,1,1,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.830321147
OCDA_FR1S_P4,OCDA_FR1S,OCDA,196,Adgt,0.016445093,1,0,0,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.783963665
OCDA_FR1S_P4,OCDA_FR1S,OCDA,197,Acor,0.027261404,1,0,0,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.564451781
OCDA_FR1S_P4,OCDA_FR1S,OCDA,200,Adgt,0.015187236,3,1,NA,1,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.818521266
OCDA_FR1S_P4,OCDA_FR1S,OCDA,5,Pmas,0.017072699,1,0,0,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.767697809
OCDA_FR1S_P4,OCDA_FR1S,OCDA,6,Pver,0.020449137,1,0,0,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.689325006
OCDA_FR1S_P4,OCDA_FR1S,OCDA,7,Pver,0.027560086,1,0,0,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.559719438
OCDA_FR1S_P4,OCDA_FR1S,OCDA,8,Pmas,0.013290641,1,0,0,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.87645407
OCDA_FR1S_P4,OCDA_FR1S,OCDA,9,Pmas,0.006893691,1,0,0,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-2.161548188
OCDA_FR1S_P4,OCDA_FR1S,OCDA,46,Pver,0.036822012,1,0,0,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.433892484
OCDA_FR1S_P4,OCDA_FR1S,OCDA,47,Spis,0.004734781,4,1,NA,NA,1,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-2.324700072
OCDA_FR1S_P4,OCDA_FR1S,OCDA,113,Menc,0.029812033,1,0,0,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.52560841
OCDA_FR1S_P4,OCDA_FR1S,OCDA,112,Menc,0.064685181,1,0,0,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.189195205
OCDA_FR1S_P4,OCDA_FR1S,OCDA,1,Spis,0.017175027,5,1,NA,NA,1,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.765102568
OCDA_FR1S_P4,OCDA_FR1S,OCDA,2,Pver,0.015349682,1,0,0,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.813900619
OCDA_FR1S_P4,OCDA_FR1S,OCDA,3,Spis,0.070758719,5,1,NA,NA,1,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.15022004
OCDA_FR1S_P4,OCDA_FR1S,OCDA,4,Pver,0.024318777,1,0,0,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.614058278
OCDA_FR1S_P4,OCDA_FR1S,OCDA,186,Acor,0.030725931,1,0,0,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.512494954
OCDA_FR1S_P4,OCDA_FR1S,OCDA,188,Adgt,0.026471124,4,1,NA,NA,1,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.577227624
OCDA_FR1S_P4,OCDA_FR1S,OCDA,189,Acor,0.033023563,1,0,0,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.481176074
OCDA_FR1S_P4,OCDA_FR1S,OCDA,183,Adgt,0.016896321,3,1,NA,1,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.772207859
OCDA_FR1S_P4,OCDA_FR1S,OCDA,11,Pmas,0.006333816,1,0,0,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-2.198334556
OCDA_FR1S_P4,OCDA_FR1S,OCDA,12,Pmas,0.028795899,2,1,1,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.540669362
OCDA_FR1S_P4,OCDA_FR1S,OCDA,13,Pmas,0.008441787,1,0,0,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-2.073565621
OCDA_FR1S_P4,OCDA_FR1S,OCDA,10,Pmas,0.034096873,1,0,0,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.467285442
OCDA_FR1S_P4,OCDA_FR1S,OCDA,190,Acor,0.070390447,4,1,NA,NA,1,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.152486279
OCDA_FR1S_P4,OCDA_FR1S,OCDA,14,Pver,0.013794117,1,0,0,0,0,-18.8192,147.66391,S,0.271109081,16/01/2022,28/03/2022,5.2,2.953,2.215855,16.1,offshore,-1.860306081
OCDA_FR2D_P1,OCDA_FR2D,OCDA,4,Pmas,0.014795963,1,0,0,0,0,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-1.829856749
OCDA_FR2D_P1,OCDA_FR2D,OCDA,9,Pmas,0.065213706,1,0,0,0,0,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-1.185661115
OCDA_FR2D_P1,OCDA_FR2D,OCDA,3,Pmas,0.0038014,1,0,0,0,0,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-2.420056405
OCDA_FR2D_P1,OCDA_FR2D,OCDA,49,Shys,0.001293554,6,1,NA,NA,1,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-2.888215504
OCDA_FR2D_P1,OCDA_FR2D,OCDA,50,Lobo_sp,0.039776892,1,0,0,0,0,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-1.400369159
OCDA_FR2D_P1,OCDA_FR2D,OCDA,51,Shys,0.021918275,5,1,NA,NA,1,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-1.65919363
OCDA_FR2D_P1,OCDA_FR2D,OCDA,45,Menc,0.057234743,1,0,0,0,0,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-1.24234026
OCDA_FR2D_P1,OCDA_FR2D,OCDA,13,Pmas,0.006112879,1,0,0,0,0,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-2.213754181
OCDA_FR2D_P1,OCDA_FR2D,OCDA,25,Pmas,0.049483782,1,0,0,0,0,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-1.305537119
OCDA_FR2D_P1,OCDA_FR2D,OCDA,8,Pmas,0.004825957,1,0,0,0,0,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-2.316416579
OCDA_FR2D_P1,OCDA_FR2D,OCDA,12,Pmas,0.101740723,1,0,0,0,0,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-0.992505182
OCDA_FR2D_P1,OCDA_FR2D,OCDA,73,Shys,0.011612356,5,1,NA,NA,1,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-1.935079671
OCDA_FR2D_P1,OCDA_FR2D,OCDA,74,Acor,0.006456135,2,1,1,0,0,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-2.190027396
OCDA_FR2D_P1,OCDA_FR2D,OCDA,76,Adgt,0.028084346,1,0,0,0,0,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-1.551535678
OCDA_FR2D_P1,OCDA_FR2D,OCDA,78,Adgt,0.026839935,2,1,1,0,0,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-1.571218545
OCDA_FR2D_P1,OCDA_FR2D,OCDA,81,Acor,0.033211487,2,1,1,0,0,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-1.47871168
OCDA_FR2D_P1,OCDA_FR2D,OCDA,47,Shys,0.00648224,5,1,NA,NA,1,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-2.188274862
OCDA_FR2D_P1,OCDA_FR2D,OCDA,46,Shys,0.00808373,5,1,NA,NA,1,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-2.092388205
OCDA_FR2D_P1,OCDA_FR2D,OCDA,48,Menc,0.004394937,4,1,NA,NA,1,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-2.357047373
OCDA_FR2D_P1,OCDA_FR2D,OCDA,52,Shys,0.019172628,5,1,NA,NA,1,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-1.717318348
OCDA_FR2D_P1,OCDA_FR2D,OCDA,79,Acor,0.046079965,1,0,0,0,0,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-1.336487859
OCDA_FR2D_P1,OCDA_FR2D,OCDA,57,Menc,0.031959971,1,0,0,0,0,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-1.495393624
OCDA_FR2D_P1,OCDA_FR2D,OCDA,53,Shys,0.014274084,5,1,NA,NA,1,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-1.845451764
OCDA_FR2D_P1,OCDA_FR2D,OCDA,54,Shys,0.001910436,5,1,NA,NA,1,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-2.718867596
OCDA_FR2D_P1,OCDA_FR2D,OCDA,29,Pdam,0.027510358,4,1,NA,NA,1,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-1.560503757
OCDA_FR2D_P1,OCDA_FR2D,OCDA,2,Pmas,0.042348013,1,0,0,0,0,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-1.373166958
OCDA_FR2D_P1,OCDA_FR2D,OCDA,0,Pver,0.02260715,1,0,0,0,0,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-1.645754187
OCDA_FR2D_P1,OCDA_FR2D,OCDA,1,Pver,0.005268088,1,0,0,0,0,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-2.278346984
OCDA_FR2D_P1,OCDA_FR2D,OCDA,5,Spis,0.004888973,4,1,NA,NA,1,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-2.310782382
OCDA_FR2D_P1,OCDA_FR2D,OCDA,7,Pver,0.031301759,2,1,1,0,0,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-1.504431261
OCDA_FR2D_P1,OCDA_FR2D,OCDA,11,Pver,0.018396557,1,0,0,0,0,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-1.735263446
OCDA_FR2D_P1,OCDA_FR2D,OCDA,14,Pver,0.024359609,2,1,1,0,0,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-1.61332968
OCDA_FR2D_P1,OCDA_FR2D,OCDA,15,Pver,0.021758508,1,0,0,0,0,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-1.662370893
OCDA_FR2D_P1,OCDA_FR2D,OCDA,16,Spis,0.018626635,3,1,NA,1,0,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-1.729865606
OCDA_FR2D_P1,OCDA_FR2D,OCDA,17,Pver,0.020812758,1,0,0,0,0,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-1.68167037
OCDA_FR2D_P1,OCDA_FR2D,OCDA,18,Pver,0.012708062,6,1,NA,NA,1,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-1.895920661
OCDA_FR2D_P1,OCDA_FR2D,OCDA,19,Pver,0.03707854,1,0,0,0,0,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-1.430877374
OCDA_FR2D_P1,OCDA_FR2D,OCDA,20,Spis,0.018264051,2,1,1,0,0,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-1.738402898
OCDA_FR2D_P1,OCDA_FR2D,OCDA,23,Pver,0.020793743,1,0,0,0,0,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-1.68206732
OCDA_FR2D_P1,OCDA_FR2D,OCDA,24,Pver,0.018535103,1,0,0,0,0,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-1.732004997
OCDA_FR2D_P1,OCDA_FR2D,OCDA,26,Pver,0.044245959,1,0,0,0,0,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-1.35412639
OCDA_FR2D_P1,OCDA_FR2D,OCDA,27,Pver,0.009729401,1,0,0,0,0,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-2.01191391
OCDA_FR2D_P1,OCDA_FR2D,OCDA,61,Shys,0.004190983,6,1,NA,NA,1,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-2.377684087
OCDA_FR2D_P1,OCDA_FR2D,OCDA,71,Shys,0.00338915,4,1,NA,NA,1,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-2.469909246
OCDA_FR2D_P1,OCDA_FR2D,OCDA,70,Shys,0.012832394,5,1,NA,NA,1,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-1.891692301
OCDA_FR2D_P1,OCDA_FR2D,OCDA,72,Shys,0.000607112,4,1,NA,NA,1,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-3.216731536
OCDA_FR2D_P1,OCDA_FR2D,OCDA,69,Shys,0.009023667,5,1,NA,NA,1,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-2.044616961
OCDA_FR2D_P1,OCDA_FR2D,OCDA,68,Abra,0.043248861,5,1,NA,NA,1,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-1.364025328
OCDA_FR2D_P1,OCDA_FR2D,OCDA,58,Menc,0.078422771,3,1,NA,1,0,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-1.105557818
OCDA_FR2D_P1,OCDA_FR2D,OCDA,59,Lobo_sp,0.05038594,1,0,0,0,0,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-1.297690634
OCDA_FR2D_P1,OCDA_FR2D,OCDA,64,Shys,0.006339943,5,1,NA,NA,1,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-2.197914614
OCDA_FR2D_P1,OCDA_FR2D,OCDA,63,Shys,0.005963522,3,1,NA,1,0,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-2.224497193
OCDA_FR2D_P1,OCDA_FR2D,OCDA,55,Shys,0.013108905,5,1,NA,NA,1,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-1.882433574
OCDA_FR2D_P1,OCDA_FR2D,OCDA,56,Shys,0.003074498,5,1,NA,NA,1,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-2.512225741
OCDA_FR2D_P1,OCDA_FR2D,OCDA,60,Menc,0.027699584,1,0,0,0,0,-18.83181,147.65268,D,0.205828632,15/01/2022,30/03/2022,4.87,2.267,2.1639,29.4,offshore,-1.557526749
